,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
20190826,688029.SH,000661.SZ,688016.SH,002841.SZ,300748.SZ,300573.SZ,603992.SH,688010.SH,002959.SZ,000028.SZ,300454.SZ,002925.SZ,300761.SZ,603068.SH,300702.SZ,603160.SH,002371.SZ,300775.SZ,300492.SZ,300752.SZ,300783.SZ,300661.SZ,300191.SZ,600566.SH,600745.SH,300604.SZ,603233.SH,603129.SH,002773.SZ,000596.SZ,688011.SH,600436.SH,002949.SZ,300474.SZ,300751.SZ,600612.SH,002876.SZ,688066.SH,300529.SZ,600547.SH,603501.SH,603121.SH,603920.SH,002793.SZ,688333.SH,002714.SZ,603360.SH,300363.SZ,000538.SZ,300729.SZ
20190827,603986.SH,300760.SZ,002714.SZ,603068.SH,688019.SH,600519.SH,002841.SZ,002959.SZ,601799.SH,000858.SZ,603737.SH,600570.SH,300747.SZ,600809.SH,300782.SZ,300033.SZ,300775.SZ,300613.SZ,603613.SH,603236.SH,300223.SZ,002947.SZ,300601.SZ,603605.SH,300695.SZ,688018.SH,603267.SH,300710.SZ,603666.SH,688188.SH,688066.SH,300226.SZ,002913.SZ,000568.SZ,603351.SH,300657.SZ,002268.SZ,300567.SZ,300331.SZ,002508.SZ,603589.SH,603679.SH,603833.SH,603383.SH,002230.SZ,603992.SH,300238.SZ,300777.SZ,300417.SZ,002049.SZ
20190828,300789.SZ,300782.SZ,603755.SH,002869.SZ,002959.SZ,002947.SZ,300785.SZ,300783.SZ,300775.SZ,603613.SH,002304.SZ,300573.SZ,300777.SZ,300788.SZ,603590.SH,603236.SH,300770.SZ,002956.SZ,600536.SH,603739.SH,603267.SH,300567.SZ,002714.SZ,300786.SZ,603517.SH,603833.SH,603978.SH,300762.SZ,603992.SH,300559.SZ,002157.SZ,002933.SZ,002892.SZ,300552.SZ,603595.SH,603327.SH,300483.SZ,600195.SH,300653.SZ,000858.SZ,300659.SZ,603806.SH,002935.SZ,601100.SH,300280.SZ,600146.SH,603516.SH,300595.SZ,603256.SH,300768.SZ
20190829,300782.SZ,600519.SH,603160.SH,300661.SZ,603236.SH,600536.SH,002916.SZ,603501.SH,300789.SZ,688022.SH,300659.SZ,002912.SZ,600745.SH,603883.SH,002892.SZ,603039.SH,000568.SZ,002153.SZ,603986.SH,603233.SH,000858.SZ,300526.SZ,300223.SZ,300770.SZ,300766.SZ,688008.SH,300748.SZ,603833.SH,600612.SH,603992.SH,300585.SZ,603755.SH,601100.SH,600600.SH,688029.SH,300548.SZ,000661.SZ,603888.SH,002463.SZ,300579.SZ,603079.SH,603000.SH,300601.SZ,300613.SZ,300624.SZ,300679.SZ,300280.SZ,300602.SZ,600146.SH,603637.SH
20190830,600519.SH,603986.SH,300613.SZ,300760.SZ,688016.SH,603288.SH,000596.SZ,300789.SZ,600536.SH,688029.SH,000568.SZ,300775.SZ,000858.SZ,300526.SZ,603259.SH,300725.SZ,300748.SZ,600990.SH,002032.SZ,600276.SH,300672.SZ,603833.SH,002947.SZ,603992.SH,002049.SZ,300585.SZ,300618.SZ,603755.SH,688028.SH,603115.SH,300699.SZ,300559.SZ,300238.SZ,603093.SH,002933.SZ,688066.SH,300548.SZ,603068.SH,300581.SZ,601021.SH,300436.SZ,603707.SH,603360.SH,300529.SZ,600809.SH,603605.SH,300413.SZ,300545.SZ,603228.SH,002304.SZ
20190902,300782.SZ,603236.SH,300661.SZ,603068.SH,300033.SZ,603501.SH,603160.SH,600536.SH,300613.SZ,300676.SZ,300789.SZ,300751.SZ,603986.SH,002916.SZ,300747.SZ,300223.SZ,600745.SH,600570.SH,300526.SZ,603613.SH,300761.SZ,603383.SH,300762.SZ,603267.SH,603186.SH,300122.SZ,300014.SZ,300226.SZ,300760.SZ,300702.SZ,603737.SH,300413.SZ,300672.SZ,300533.SZ,300602.SZ,300659.SZ,002821.SZ,300487.SZ,002777.SZ,300770.SZ,002938.SZ,600038.SH,300783.SZ,300572.SZ,603755.SH,603127.SH,600990.SH,300436.SZ,600760.SH,688122.SH
20190903,688018.SH,688019.SH,688028.SH,688188.SH,603444.SH,688016.SH,688099.SH,603068.SH,300789.SZ,603986.SH,688020.SH,688029.SH,600745.SH,688022.SH,603613.SH,688333.SH,300618.SZ,688010.SH,688008.SH,688321.SH,002916.SZ,300776.SZ,300548.SZ,688012.SH,300782.SZ,688011.SH,688388.SH,300474.SZ,688002.SH,300226.SZ,688088.SH,300751.SZ,300672.SZ,688001.SH,688006.SH,600536.SH,002959.SZ,688066.SH,603978.SH,300747.SZ,300785.SZ,688007.SH,603755.SH,688005.SH,300552.SZ,300594.SZ,603127.SH,688033.SH,688003.SH,688015.SH
20190904,300785.SZ,300789.SZ,300033.SZ,603068.SH,600745.SH,300624.SZ,603613.SH,300572.SZ,300223.SZ,603383.SH,300526.SZ,603186.SH,300609.SZ,300220.SZ,002049.SZ,300417.SZ,300638.SZ,002881.SZ,603755.SH,300492.SZ,300236.SZ,603180.SH,002850.SZ,603032.SH,603079.SH,300602.SZ,002201.SZ,300709.SZ,300755.SZ,603530.SH,603936.SH,300672.SZ,002941.SZ,300552.SZ,002095.SZ,603520.SH,000651.SZ,603508.SH,300622.SZ,300786.SZ,002957.SZ,603737.SH,002371.SZ,300668.SZ,000710.SZ,603360.SH,603317.SH,603976.SH,603019.SH,603228.SH
20190905,600519.SH,300033.SZ,300789.SZ,603383.SH,002959.SZ,600745.SH,300773.SZ,002947.SZ,603186.SH,688028.SH,300308.SZ,002796.SZ,002913.SZ,603755.SH,300502.SZ,300394.SZ,300492.SZ,603068.SH,300663.SZ,603583.SH,300755.SZ,300747.SZ,300379.SZ,688088.SH,002201.SZ,603833.SH,002941.SZ,002961.SZ,002095.SZ,300413.SZ,300777.SZ,002714.SZ,600850.SH,300657.SZ,300570.SZ,000661.SZ,603355.SH,002851.SZ,600776.SH,300679.SZ,300579.SZ,600446.SH,000988.SZ,300525.SZ,603226.SH,002957.SZ,002858.SZ,300655.SZ,002384.SZ,603859.SH
20190906,688168.SH,603236.SH,000661.SZ,300033.SZ,300567.SZ,300502.SZ,300492.SZ,300590.SZ,603773.SH,300771.SZ,300757.SZ,300758.SZ,603026.SH,000063.SZ,300775.SZ,002095.SZ,002876.SZ,300308.SZ,600850.SH,300676.SZ,300397.SZ,300747.SZ,603444.SH,603755.SH,300576.SZ,300743.SZ,002268.SZ,002892.SZ,300436.SZ,002920.SZ,603322.SH,300384.SZ,300602.SZ,603421.SH,603590.SH,300238.SZ,300673.SZ,002153.SZ,000799.SZ,300787.SZ,300613.SZ,002915.SZ,600276.SH,300687.SZ,300122.SZ,600009.SH,300475.SZ,603501.SH,300767.SZ,002803.SZ
20190909,300782.SZ,603160.SH,603236.SH,603986.SH,603068.SH,300613.SZ,002916.SZ,603444.SH,300785.SZ,000661.SZ,600536.SH,603927.SH,603383.SH,603501.SH,600745.SH,002912.SZ,300454.SZ,002841.SZ,300750.SZ,300624.SZ,688018.SH,300751.SZ,300776.SZ,300548.SZ,300571.SZ,300552.SZ,603662.SH,300661.SZ,300783.SZ,300492.SZ,300033.SZ,002957.SZ,300496.SZ,300573.SZ,300770.SZ,300638.SZ,603613.SH,688019.SH,002876.SZ,002892.SZ,300616.SZ,000063.SZ,002869.SZ,603039.SH,300674.SZ,300659.SZ,300379.SZ,300014.SZ,300550.SZ,300769.SZ
20190910,300785.SZ,300789.SZ,300618.SZ,603662.SH,300526.SZ,300630.SZ,603613.SH,688018.SH,603666.SH,300613.SZ,300674.SZ,300379.SZ,603232.SH,002912.SZ,300638.SZ,603882.SH,002864.SZ,603068.SH,002850.SZ,300773.SZ,603180.SH,002947.SZ,688321.SH,300657.SZ,603322.SH,603927.SH,603005.SH,300653.SZ,300384.SZ,603755.SH,603773.SH,688028.SH,603590.SH,300783.SZ,300723.SZ,688099.SH,002234.SZ,600850.SH,002017.SZ,300085.SZ,002123.SZ,300470.SZ,603711.SH,300702.SZ,603833.SH,300578.SZ,300663.SZ,300768.SZ,688188.SH,002592.SZ
20190911,688018.SH,002916.SZ,300672.SZ,300689.SZ,300379.SZ,603444.SH,300738.SZ,002751.SZ,603927.SH,300474.SZ,603983.SH,300751.SZ,603133.SH,300659.SZ,300174.SZ,603679.SH,300684.SZ,600745.SH,300757.SZ,300473.SZ,300480.SZ,300767.SZ,002592.SZ,300456.SZ,600640.SH,002750.SZ,002869.SZ,688011.SH,002901.SZ,603863.SH,603093.SH,300482.SZ,601100.SH,600053.SH,300758.SZ,002201.SZ,603000.SH,603816.SH,002463.SZ,300581.SZ,603308.SH,600071.SH,300743.SZ,603739.SH,300540.SZ,000723.SZ,002057.SZ,300787.SZ,300709.SZ,002961.SZ
20190912,600519.SH,300785.SZ,000661.SZ,603605.SH,603236.SH,300783.SZ,300689.SZ,300769.SZ,300767.SZ,300579.SZ,002876.SZ,300738.SZ,603338.SH,603983.SH,600809.SH,603927.SH,601318.SH,300559.SZ,002947.SZ,002959.SZ,300033.SZ,603322.SH,002956.SZ,000858.SZ,600729.SH,002886.SZ,601799.SH,000860.SZ,002194.SZ,002819.SZ,300538.SZ,603327.SH,603662.SH,300480.SZ,603138.SH,603129.SH,300650.SZ,603666.SH,603658.SH,300565.SZ,688029.SH,300598.SZ,300771.SZ,000596.SZ,300756.SZ,300755.SZ,600523.SH,603093.SH,002881.SZ,603933.SH
20190916,603444.SH,300789.SZ,300661.SZ,688029.SH,300785.SZ,000661.SZ,002947.SZ,603605.SH,300482.SZ,603160.SH,300768.SZ,300598.SZ,688028.SH,603882.SH,603927.SH,000049.SZ,601799.SH,300782.SZ,002957.SZ,603530.SH,603000.SH,002832.SZ,603738.SH,603232.SH,300468.SZ,002194.SZ,300786.SZ,002008.SZ,002819.SZ,300773.SZ,300709.SZ,300416.SZ,300691.SZ,300480.SZ,300348.SZ,603039.SH,603138.SH,300612.SZ,603121.SH,300650.SZ,300541.SZ,002850.SZ,300523.SZ,603662.SH,002714.SZ,300620.SZ,300379.SZ,688321.SH,688016.SH,603093.SH
20190917,002962.SZ,002892.SZ,000661.SZ,603927.SH,300530.SZ,603530.SH,603501.SH,002201.SZ,002819.SZ,300492.SZ,300538.SZ,603121.SH,603658.SH,002861.SZ,300748.SZ,300783.SZ,603716.SH,603093.SH,603080.SH,300789.SZ,000049.SZ,603160.SH,603619.SH,688066.SH,000799.SZ,002917.SZ,002911.SZ,000038.SZ,002961.SZ,600903.SH,002828.SZ,603867.SH,603322.SH,300579.SZ,688016.SH,300052.SZ,002832.SZ,300612.SZ,603217.SH,300275.SZ,002943.SZ,300622.SZ,000568.SZ,300787.SZ,002758.SZ,603031.SH,300526.SZ,002735.SZ,600426.SH,603333.SH
20190918,600519.SH,300661.SZ,603444.SH,000661.SZ,603288.SH,300783.SZ,600809.SH,002959.SZ,000858.SZ,603927.SH,603233.SH,300781.SZ,688333.SH,600763.SH,603986.SH,000799.SZ,300530.SZ,603068.SH,002902.SZ,603338.SH,002819.SZ,300760.SZ,300709.SZ,002889.SZ,300601.SZ,300786.SZ,603259.SH,600436.SH,300525.SZ,603217.SH,000568.SZ,300782.SZ,000596.SZ,300770.SZ,300504.SZ,603883.SH,603121.SH,603129.SH,002952.SZ,603939.SH,300773.SZ,000028.SZ,603185.SH,603187.SH,002962.SZ,002032.SZ,603093.SH,603369.SH,603605.SH,300685.SZ
20190919,300785.SZ,603236.SH,300782.SZ,603160.SH,002959.SZ,300783.SZ,600745.SH,688333.SH,603068.SH,002916.SZ,603983.SH,300661.SZ,300474.SZ,603613.SH,603927.SH,603882.SH,300775.SZ,300379.SZ,300747.SZ,300776.SZ,300530.SZ,688028.SH,002915.SZ,300454.SZ,002869.SZ,300789.SZ,603520.SH,002819.SZ,300755.SZ,300212.SZ,600536.SH,603986.SH,002714.SZ,002847.SZ,300742.SZ,603078.SH,603666.SH,300706.SZ,688019.SH,002947.SZ,300450.SZ,603121.SH,300756.SZ,000049.SZ,300244.SZ,300576.SZ,603197.SH,002189.SZ,002962.SZ,300033.SZ
20190920,603986.SH,600519.SH,300661.SZ,300782.SZ,300790.SZ,300751.SZ,600745.SH,300624.SZ,603501.SH,603927.SH,603160.SH,300613.SZ,300725.SZ,688018.SH,002876.SZ,300594.SZ,300417.SZ,603508.SH,300552.SZ,002819.SZ,603658.SH,002916.SZ,300760.SZ,300573.SZ,300223.SZ,300653.SZ,603121.SH,000977.SZ,300492.SZ,002941.SZ,002962.SZ,603093.SH,002847.SZ,300533.SZ,300474.SZ,002304.SZ,600436.SH,300679.SZ,603259.SH,603816.SH,002917.SZ,002008.SZ,603679.SH,300666.SZ,000858.SZ,600661.SH,000661.SZ,603386.SH,002961.SZ,300685.SZ
20190923,300782.SZ,603986.SH,603236.SH,603160.SH,688018.SH,300661.SZ,002371.SZ,002916.SZ,300624.SZ,603927.SH,300548.SZ,002959.SZ,603068.SH,300781.SZ,600536.SH,300552.SZ,300685.SZ,603501.SH,300747.SZ,603121.SH,300659.SZ,002962.SZ,300454.SZ,300474.SZ,603093.SH,300790.SZ,603040.SH,300223.SZ,688012.SH,688019.SH,002938.SZ,300473.SZ,002917.SZ,300236.SZ,603602.SH,300492.SZ,002955.SZ,002961.SZ,300742.SZ,300322.SZ,603078.SH,600183.SH,002049.SZ,300642.SZ,603127.SH,300785.SZ,300751.SZ,300653.SZ,600745.SH,603881.SH
20190924,600519.SH,603444.SH,688018.SH,000661.SZ,300613.SZ,300776.SZ,688019.SH,603658.SH,688029.SH,000596.SZ,300783.SZ,300785.SZ,603613.SH,300725.SZ,688012.SH,603927.SH,002821.SZ,688016.SH,603127.SH,688001.SH,300759.SZ,300347.SZ,688188.SH,000799.SZ,300579.SZ,002371.SZ,300618.SZ,300760.SZ,300529.SZ,300571.SZ,688028.SH,300450.SZ,002153.SZ,603121.SH,688020.SH,002962.SZ,688008.SH,688088.SH,603983.SH,300790.SZ,300436.SZ,601100.SH,603267.SH,002931.SZ,600809.SH,300502.SZ,603180.SH,300653.SZ,603602.SH,603259.SH
20190925,688116.SH,300791.SZ,603927.SH,300783.SZ,300785.SZ,603317.SH,300220.SZ,603026.SH,002962.SZ,002847.SZ,300790.SZ,002943.SZ,300760.SZ,603602.SH,603520.SH,002466.SZ,002961.SZ,300579.SZ,603939.SH,603956.SH,000538.SZ,300618.SZ,600763.SH,603136.SH,300721.SZ,300722.SZ,002460.SZ,002756.SZ,300723.SZ,002552.SZ,603259.SH,600557.SH,002893.SZ,603883.SH,300601.SZ,603777.SH,300624.SZ,300386.SZ,002845.SZ,300338.SZ,688333.SH,000048.SZ,300322.SZ,600702.SH,002316.SZ,603517.SH,603345.SH,300681.SZ,300530.SZ,603737.SH
20190926,300791.SZ,603927.SH,002962.SZ,300790.SZ,002943.SZ,300767.SZ,300644.SZ,603129.SH,002961.SZ,603939.SH,002942.SZ,300780.SZ,603681.SH,603283.SH,603429.SH,300729.SZ,002941.SZ,603093.SH,603956.SH,300751.SZ,603706.SH,603883.SH,603657.SH,300479.SZ,002756.SZ,603933.SH,002552.SZ,603260.SH,300763.SZ,300282.SZ,002142.SZ,002032.SZ,300757.SZ,002786.SZ,000661.SZ,601155.SH,603919.SH,300525.SZ,300507.SZ,603079.SH,603233.SH,603236.SH,603787.SH,600036.SH,002877.SZ,002626.SZ,600882.SH,002800.SZ,002127.SZ,002903.SZ
20190927,300782.SZ,300792.SZ,603160.SH,688333.SH,603444.SH,300776.SZ,300751.SZ,600519.SH,603927.SH,688020.SH,300725.SZ,000661.SZ,603180.SH,002714.SZ,603501.SH,002916.SZ,300659.SZ,300526.SZ,002821.SZ,300417.SZ,002962.SZ,300790.SZ,300624.SZ,300613.SZ,300573.SZ,688022.SH,002777.SZ,002961.SZ,300702.SZ,603236.SH,603078.SH,002957.SZ,300752.SZ,002942.SZ,600745.SH,603681.SH,002880.SZ,002892.SZ,300729.SZ,300770.SZ,002751.SZ,300458.SZ,688028.SH,002913.SZ,603983.SH,603232.SH,603956.SH,002850.SZ,300576.SZ,300566.SZ
20190930,688068.SH,688030.SH,688036.SH,603927.SH,300792.SZ,300790.SZ,002942.SZ,300653.SZ,300659.SZ,300729.SZ,603283.SH,300357.SZ,300661.SZ,002714.SZ,603222.SH,688029.SH,603317.SH,603607.SH,300776.SZ,300436.SZ,300525.SZ,603933.SH,002552.SZ,600146.SH,300579.SZ,603305.SH,002886.SZ,002847.SZ,300529.SZ,603042.SH,300417.SZ,603661.SH,300454.SZ,603129.SH,300595.SZ,603683.SH,603345.SH,300365.SZ,002777.SZ,002905.SZ,603613.SH,600763.SH,002925.SZ,603899.SH,600872.SH,002120.SZ,603159.SH,603377.SH,600083.SH,600563.SH
20191008,600519.SH,300792.SZ,002714.SZ,603658.SH,688030.SH,300761.SZ,601888.SH,300748.SZ,300598.SZ,300657.SZ,603233.SH,603283.SH,002881.SZ,000568.SZ,300729.SZ,603939.SH,000858.SZ,300644.SZ,002942.SZ,603681.SH,603613.SH,300788.SZ,603661.SH,600763.SH,300756.SZ,002800.SZ,600436.SH,300630.SZ,603607.SH,603737.SH,000799.SZ,300781.SZ,002552.SZ,002234.SZ,600146.SH,300529.SZ,002947.SZ,603042.SH,603706.SH,300127.SZ,600211.SH,603096.SH,300488.SZ,603589.SH,300525.SZ,603683.SH,000333.SZ,300780.SZ,600131.SH,600455.SH
20191009,603236.SH,300661.SZ,300792.SZ,688029.SH,002916.SZ,603927.SH,300748.SZ,300598.SZ,688088.SH,300751.SZ,603501.SH,600745.SH,300770.SZ,300702.SZ,603078.SH,688019.SH,688018.SH,603360.SH,300644.SZ,300552.SZ,300014.SZ,002947.SZ,300502.SZ,603068.SH,002800.SZ,300762.SZ,603345.SH,300322.SZ,002352.SZ,603986.SH,002901.SZ,603690.SH,002552.SZ,300758.SZ,002913.SZ,603908.SH,300473.SZ,002791.SZ,002869.SZ,002957.SZ,300033.SZ,300759.SZ,603866.SH,300488.SZ,603813.SH,300559.SZ,002458.SZ,002234.SZ,603859.SH,300738.SZ
20191010,300782.SZ,603236.SH,000661.SZ,300760.SZ,603927.SH,600519.SH,688029.SH,300573.SZ,300792.SZ,300601.SZ,603068.SH,300347.SZ,002821.SZ,603613.SH,002714.SZ,300783.SZ,603737.SH,603127.SH,300785.SZ,688016.SH,002913.SZ,002869.SZ,300659.SZ,603160.SH,603444.SH,603259.SH,300552.SZ,603658.SH,300482.SZ,300492.SZ,300759.SZ,600276.SH,603882.SH,300598.SZ,603679.SH,300767.SZ,300454.SZ,603986.SH,300613.SZ,300661.SZ,600763.SH,002916.SZ,603605.SH,002841.SZ,600845.SH,002912.SZ,603983.SH,300136.SZ,600436.SH,603129.SH
20191011,600519.SH,002916.SZ,300782.SZ,300792.SZ,300624.SZ,603383.SH,300628.SZ,300033.SZ,300601.SZ,300598.SZ,603444.SH,300776.SZ,300552.SZ,603186.SH,603520.SH,300525.SZ,002800.SZ,300602.SZ,300474.SZ,603160.SH,002961.SZ,300659.SZ,603236.SH,002876.SZ,002912.SZ,603662.SH,002947.SZ,603936.SH,300653.SZ,603613.SH,300523.SZ,300639.SZ,000661.SZ,002777.SZ,603093.SH,300630.SZ,603607.SH,300529.SZ,002925.SZ,300113.SZ,002922.SZ,600585.SH,603583.SH,002901.SZ,603706.SH,603755.SH,300747.SZ,002880.SZ,300642.SZ,603703.SH
20191014,688368.SH,300782.SZ,300661.SZ,603068.SH,688018.SH,300792.SZ,000538.SZ,002869.SZ,002912.SZ,603986.SH,300552.SZ,600519.SH,300598.SZ,603501.SH,300685.SZ,300558.SZ,688030.SH,603444.SH,603833.SH,688020.SH,300417.SZ,300492.SZ,000049.SZ,002947.SZ,688029.SH,002800.SZ,300223.SZ,002961.SZ,688016.SH,300709.SZ,300783.SZ,688188.SH,002913.SZ,300791.SZ,300752.SZ,688019.SH,603595.SH,000526.SZ,300613.SZ,300790.SZ,002886.SZ,300571.SZ,300462.SZ,300787.SZ,603305.SH,002938.SZ,603927.SH,300676.SZ,300616.SZ,002032.SZ
20191015,600519.SH,300613.SZ,603786.SH,300792.SZ,300454.SZ,300785.SZ,600809.SH,300598.SZ,688333.SH,600436.SH,300525.SZ,300786.SZ,688029.SH,300777.SZ,600763.SH,300765.SZ,603041.SH,002868.SZ,000858.SZ,600276.SH,603662.SH,300280.SZ,002243.SZ,300593.SZ,600702.SH,002930.SZ,002847.SZ,000423.SZ,002876.SZ,002941.SZ,000526.SZ,603589.SH,000025.SZ,300573.SZ,300119.SZ,603713.SH,002032.SZ,300357.SZ,300144.SZ,300246.SZ,002881.SZ,300672.SZ,601021.SH,002524.SZ,300192.SZ,002962.SZ,300624.SZ,603566.SH,300294.SZ,300758.SZ
20191016,000661.SZ,300792.SZ,300785.SZ,603444.SH,300598.SZ,300573.SZ,603833.SH,002959.SZ,300454.SZ,300624.SZ,603786.SH,300620.SZ,002841.SZ,002961.SZ,300552.SZ,300725.SZ,300773.SZ,600763.SH,002869.SZ,603939.SH,300548.SZ,603737.SH,603079.SH,603983.SH,600436.SH,603927.SH,603883.SH,002791.SZ,603180.SH,603613.SH,300738.SZ,600536.SH,603317.SH,002230.SZ,600529.SH,300753.SZ,300686.SZ,688333.SH,002901.SZ,300357.SZ,002821.SZ,300612.SZ,603093.SH,300628.SZ,300379.SZ,300653.SZ,002835.SZ,300667.SZ,300639.SZ,300790.SZ
20191017,600519.SH,300792.SZ,300613.SZ,688029.SH,603444.SH,300760.SZ,603160.SH,300573.SZ,002916.SZ,688016.SH,603786.SH,300598.SZ,603899.SH,002847.SZ,603658.SH,300759.SZ,300416.SZ,603214.SH,002552.SZ,603990.SH,300558.SZ,300770.SZ,300529.SZ,300685.SZ,600009.SH,603236.SH,002901.SZ,002813.SZ,688015.SH,300782.SZ,002913.SZ,603687.SH,603259.SH,603317.SH,300730.SZ,002368.SZ,603823.SH,300753.SZ,300212.SZ,002876.SZ,002475.SZ,300777.SZ,300436.SZ,300771.SZ,002690.SZ,000403.SZ,300596.SZ,603939.SH,600745.SH,300605.SZ
20191018,300792.SZ,688016.SH,300598.SZ,688020.SH,603444.SH,300793.SZ,603786.SH,002714.SZ,603186.SH,300685.SZ,300667.SZ,688018.SH,688030.SH,002557.SZ,300613.SZ,603605.SH,688333.SH,000661.SZ,603983.SH,002913.SZ,300571.SZ,603486.SH,603713.SH,002932.SZ,300558.SZ,603613.SH,603730.SH,300790.SZ,002901.SZ,688029.SH,300698.SZ,300791.SZ,688008.SH,688015.SH,002123.SZ,601799.SH,603755.SH,688188.SH,300246.SZ,603711.SH,603603.SH,603217.SH,600671.SH,300494.SZ,002695.SZ,603477.SH,300244.SZ,300788.SZ,600521.SH,688019.SH
20191021,300598.SZ,603986.SH,688029.SH,688016.SH,300761.SZ,300492.SZ,688030.SH,603815.SH,600809.SH,300678.SZ,603711.SH,603214.SH,300793.SZ,603566.SH,300554.SZ,002234.SZ,000596.SZ,300498.SZ,688006.SH,002458.SZ,300321.SZ,002352.SZ,603079.SH,300246.SZ,300454.SZ,002157.SZ,601628.SH,000538.SZ,300786.SZ,603039.SH,300238.SZ,002705.SZ,002124.SZ,002557.SZ,603477.SH,603363.SH,300748.SZ,000876.SZ,600876.SH,300502.SZ,002415.SZ,600592.SH,603739.SH,300577.SZ,300530.SZ,300484.SZ,600779.SH,300688.SZ,601155.SH,300616.SZ
20191022,300782.SZ,300792.SZ,300661.SZ,603236.SH,000661.SZ,300598.SZ,603927.SH,300770.SZ,603160.SH,603444.SH,300613.SZ,300795.SZ,603986.SH,300552.SZ,300685.SZ,300492.SZ,603345.SH,603613.SH,603658.SH,603501.SH,002913.SZ,002876.SZ,300609.SZ,002821.SZ,002962.SZ,300454.SZ,603833.SH,603605.SH,002869.SZ,603180.SH,603883.SH,300496.SZ,002880.SZ,688168.SH,000028.SZ,603222.SH,002368.SZ,300628.SZ,300630.SZ,603068.SH,300033.SZ,688116.SH,603516.SH,300616.SZ,002751.SZ,002729.SZ,300545.SZ,300773.SZ,600519.SH,688088.SH
20191023,688321.SH,688030.SH,688188.SH,688333.SH,688099.SH,688168.SH,603160.SH,300492.SZ,688019.SH,688028.SH,300552.SZ,688068.SH,688018.SH,603755.SH,688368.SH,688020.SH,688036.SH,300379.SZ,688007.SH,688012.SH,688008.SH,688066.SH,002800.SZ,688122.SH,688022.SH,688010.SH,688001.SH,688388.SH,688011.SH,688088.SH,688016.SH,688002.SH,300793.SZ,688003.SH,688033.SH,688015.SH,300795.SZ,300468.SZ,002891.SZ,688006.SH,688005.SH,603990.SH,603327.SH,002938.SZ,300551.SZ,603256.SH,603605.SH,600298.SH,603661.SH,603477.SH
20191024,000661.SZ,300792.SZ,603737.SH,300548.SZ,002458.SZ,300793.SZ,002234.SZ,300790.SZ,603393.SH,300761.SZ,002961.SZ,300795.SZ,300731.SZ,300468.SZ,002938.SZ,300771.SZ,603927.SH,002733.SZ,603305.SH,300551.SZ,300751.SZ,002791.SZ,603214.SH,002865.SZ,300579.SZ,002194.SZ,603059.SH,603706.SH,600903.SH,603501.SH,603026.SH,300663.SZ,300427.SZ,300785.SZ,300202.SZ,002714.SZ,300707.SZ,300136.SZ,603730.SH,600150.SH,600783.SH,300681.SZ,300770.SZ,603080.SH,300033.SZ,603267.SH,300516.SZ,601155.SH,002810.SZ,002299.SZ
20191025,600519.SH,688139.SH,300785.SZ,002714.SZ,002965.SZ,603068.SH,300792.SZ,300782.SZ,300761.SZ,300552.SZ,603986.SH,600276.SH,300709.SZ,000596.SZ,300760.SZ,300613.SZ,603613.SH,000858.SZ,002916.SZ,000661.SZ,300659.SZ,002458.SZ,000526.SZ,603737.SH,603707.SH,300793.SZ,603288.SH,300790.SZ,300789.SZ,300731.SZ,300795.SZ,300596.SZ,603927.SH,600570.SH,603040.SH,300136.SZ,300033.SZ,002938.SZ,300551.SZ,603096.SH,300602.SZ,600038.SH,002841.SZ,603896.SH,002371.SZ,603429.SH,300541.SZ,603520.SH,601799.SH,601888.SH
20191028,688098.SH,000661.SZ,300782.SZ,002963.SZ,688010.SH,688029.SH,603927.SH,688139.SH,300661.SZ,600570.SH,000596.SZ,603986.SH,300770.SZ,600519.SH,688168.SH,300033.SZ,300773.SZ,688018.SH,600763.SH,603383.SH,601799.SH,002916.SZ,688019.SH,600779.SH,002912.SZ,300792.SZ,603068.SH,688188.SH,688016.SH,300759.SZ,300579.SZ,600536.SH,600276.SH,300618.SZ,688012.SH,603605.SH,603679.SH,300702.SZ,300226.SZ,300793.SZ,300676.SZ,300548.SZ,603232.SH,300663.SZ,002965.SZ,300674.SZ,300795.SZ,603078.SH,002268.SZ,300550.SZ
20191029,603610.SH,600519.SH,000661.SZ,300799.SZ,000538.SZ,603658.SH,688029.SH,603208.SH,603520.SH,300661.SZ,300793.SZ,002458.SZ,002963.SZ,002965.SZ,300795.SZ,300785.SZ,600809.SH,300468.SZ,002304.SZ,000895.SZ,000651.SZ,300347.SZ,300760.SZ,601799.SH,603318.SH,300541.SZ,601077.SH,600486.SH,300612.SZ,300003.SZ,300469.SZ,300573.SZ,300007.SZ,603393.SH,600779.SH,002234.SZ,002557.SZ,000028.SZ,000858.SZ,300052.SZ,000999.SZ,300562.SZ,000048.SZ,603882.SH,600093.SH,603517.SH,603477.SH,300759.SZ,000596.SZ,002117.SZ
